date,visiting,home,visScore,homeScore,visHR,homeHR
20100910,ARI,COL,4,13,1,3
20100910,LAN,HOU,4,2,1,0
20100910,CHN,MIL,4,0,0,0
20100910,PHI,NYN,8,4,2,1
20100910,SFN,SDN,1,0,0,0
20100910,FLO,WAS,3,1,1,0
20100911,SEA,ANA,4,7,1,1
20100911,KCA,CHA,8,2,0,1
20100911,MIN,CLE,1,0,1,0
20100911,BAL,DET,5,3,0,0
20100911,BOS,OAK,3,4,1,0
20100911,NYA,TEX,6,7,0,0
20100911,TBA,TOR,13,1,2,1
20100911,SLN,ATL,3,6,0,2
20100911,PIT,CIN,4,5,0,1
20100911,ARI,COL,1,2,0,0
20100911,LAN,HOU,6,3,1,1
20100911,CHN,MIL,1,0,1,0
20100911,PHI,NYN,3,4,0,1
20100911,SFN,SDN,0,1,0,1
20100911,FLO,WAS,4,1,0,0
20100912,SEA,ANA,0,3,0,1
20100912,KCA,CHA,6,12,2,3
20100912,MIN,CLE,6,2,0,0
20100912,BAL,DET,2,6,0,1
20100912,BOS,OAK,5,3,0,0
20100912,NYA,TEX,1,4,0,0
20100912,TBA,TOR,4,5,0,1
20100912,SLN,ATL,7,3,2,1
20100912,PIT,CIN,3,1,0,0
20100912,ARI,COL,2,4,0,1
20100912,LAN,HOU,4,7,1,2
20100912,CHN,MIL,0,2,0,1
20100912,PHI,NYN,3,0,1,0
20100912,SFN,SDN,6,1,1,0
20100912,FLO,WAS,6,5,2,0
20100913,TOR,BAL,3,4,1,1
20100913,OAK,KCA,3,1,1,1
20100913,BOS,SEA,5,1,1,0
20100913,NYA,TBA,0,1,0,1
20100913,WAS,ATL,0,4,0,0
20100913,ARI,CIN,2,7,2,5
20100913,SDN,COL,6,4,2,1
20100913,PHI,FLO,11,4,4,2
20100913,MIL,HOU,2,4,1,0
20100913,PIT,NYN,0,1,0,0
20100913,CHN,SLN,5,1,0,0
20100914,TOR,BAL,3,11,1,2
20100914,MIN,CHA,9,3,1,0
20100914,ANA,CLE,3,4,0,2
20100914,OAK,KCA,3,11,0,3
20100914,BOS,SEA,9,6,3,0
20100914,NYA,TBA,8,7,3,2
20100914,DET,TEX,4,11,0,1
20100914,WAS,ATL,6,0,3,0
20100914,ARI,CIN,3,1,0,0
20100914,SDN,COL,7,6,1,0
20100914,PHI,FLO,2,1,0,0
20100914,MIL,HOU,2,3,2,1
20100914,PIT,NYN,1,9,0,2
20100914,LAN,SFN,1,0,0,0
20100914,CHN,SLN,7,2,0,1
20100915,TOR,BAL,1,3,1,0
20100915,MIN,CHA,9,3,1,1
20100915,ANA,CLE,7,0,0,0
20100915,OAK,KCA,3,6,1,2
20100915,BOS,SEA,5,1,1,1
20100915,NYA,TBA,3,4,1,2
20100915,DET,TEX,7,11,1,3
20100915,WAS,ATL,4,2,1,0
20100915,ARI,CIN,5,7,1,1
20100915,SDN,COL,6,9,3,2
20100915,PHI,FLO,10,5,1,1
20100915,MIL,HOU,8,6,2,0
20100915,PIT,NYN,7,8,1,1
20100915,LAN,SFN,1,2,1,0
20100915,CHN,SLN,7,3,2,0
20100916,MIN,CHA,8,5,1,3
20100916,ANA,CLE,2,3,2,0
20100916,ARI,CIN,3,1,0,0
20100916,PIT,NYN,2,6,0,0
20100916,LAN,SFN,2,10,1,3
20100916,SDN,SLN,0,4,0,0
20100917,NYA,BAL,4,3,2,2
20100917,TOR,BOS,11,9,1,2
20100917,DET,CHA,9,2,1,2
20100917,CLE,KCA,11,4,3,2
20100917,OAK,MIN,3,1,1,1
20100917,TEX,SEA,1,2,1,0
20100917,ANA,TBA,4,3,1,1
20100917,CHN,FLO,2,0,0,0
20100917,CIN,HOU,3,5,1,1
20100917,COL,LAN,7,5,1,0
20100917,ATL,NYN,6,4,1,1
20100917,WAS,PHI,1,9,0,2
20100917,ARI,PIT,3,4,0,2
20100917,MIL,SFN,3,0,0,0
20100917,SDN,SLN,4,14,2,1
20100918,NYA,BAL,11,3,2,1
20100918,TOR,BOS,4,3,1,0
20100918,DET,CHA,6,3,1,0
20100918,CLE,KCA,6,4,1,2
20100918,OAK,MIN,2,4,1,1
20100918,TEX,SEA,6,1,0,1
20100918,ANA,TBA,3,4,1,1
20100918,CHN,FLO,5,3,0,0
20100918,CIN,HOU,11,1,3,1
20100918,COL,LAN,12,2,3,1
20100918,ATL,NYN,4,2,1,2
20100918,WAS,PHI,2,5,0,3
20100918,ARI,PIT,6,9,2,2
20100918,MIL,SFN,2,1,0,0
20100918,SDN,SLN,8,4,2,0
20100919,NYA,BAL,3,4,0,1
20100919,TOR,BOS,0,6,0,2
20100919,DET,CHA,9,7,2,0
20100919,CLE,KCA,4,6,1,0
20100919,OAK,MIN,6,2,1,2
20100919,TEX,SEA,1,2,1,0
20100919,ANA,TBA,6,3,3,1
20100919,CHN,FLO,13,3,1,2
20100919,CIN,HOU,3,4,1,1
20100919,COL,LAN,6,7,0,2
20100919,ATL,NYN,6,3,1,1
20100919,WAS,PHI,6,7,3,1
20100919,ARI,PIT,3,4,1,2
20100919,MIL,SFN,2,9,1,2
20100919,SDN,SLN,1,4,0,1
20100920,TEX,ANA,4,7,1,0
20100920,BAL,BOS,4,2,0,0
20100920,KCA,DET,5,7,1,2
20100920,CLE,MIN,3,9,0,2
20100920,TBA,NYA,6,8,0,2
20100920,CHA,OAK,0,3,0,0
20100920,SLN,FLO,0,4,0,1
20100920,CIN,MIL,5,2,3,0
20100920,ATL,PHI,1,3,0,0
20100920,HOU,WAS,8,2,2,0
20100921,TEX,ANA,0,2,0,0
20100921,BAL,BOS,9,1,1,0
20100921,KCA,DET,9,6,0,2
20100921,CLE,MIN,4,6,0,1
20100921,TBA,NYA,3,8,1,1
20100921,CHA,OAK,2,7,0,0
20100921,SEA,TOR,3,5,0,3
20100921,COL,ARI,1,3,0,1
20100921,SFN,CHN,1,0,1,0
20100921,NYN,FLO,2,5,2,1
20100921,SDN,LAN,6,0,0,0
20100921,CIN,MIL,4,3,1,0
20100921,ATL,PHI,3,5,1,1
20100921,SLN,PIT,2,5,0,0
20100921,HOU,WAS,4,8,2,1
20100922,TEX,ANA,2,1,0,1
20100922,BAL,BOS,1,6,0,2
20100922,KCA,DET,2,4,1,0
20100922,CLE,MIN,1,5,0,0
20100922,TBA,NYA,7,2,3,1
20100922,CHA,OAK,4,3,0,1
20100922,SEA,TOR,6,3,4,1
20100922,COL,ARI,4,8,2,3
20100922,SFN,CHN,0,2,0,1
20100922,NYN,FLO,5,7,1,0
20100922,SDN,LAN,3,1,1,0
20100922,CIN,MIL,1,13,0,2
20100922,ATL,PHI,0,1,0,0
20100922,SLN,PIT,6,11,0,2
20100922,HOU,WAS,3,4,0,2
20100923,KCA,CLE,4,2,2,0
20100923,TBA,NYA,10,3,0,1
20100923,TEX,OAK,0,5,0,0
20100923,SEA,TOR,0,1,0,1
20100923,COL,ARI,9,10,1,3
20100923,SFN,CHN,13,0,4,0
20100923,SDN,LAN,1,3,0,0
20100923,FLO,MIL,3,8,0,3
20100923,SLN,PIT,9,2,2,0
20100923,HOU,WAS,2,7,0,3
20100924,CHA,ANA,2,1,1,0
20100924,KCA,CLE,3,7,1,2
20100924,MIN,DET,1,10,0,3
20100924,BOS,NYA,10,8,2,6
20100924,TEX,OAK,10,3,2,0
20100924,SEA,TBA,3,5,0,0
20100924,BAL,TOR,4,6,0,3
20100924,LAN,ARI,3,1,1,0
20100924,SLN,CHN,7,1,1,1
20100924,SFN,COL,2,1,1,0
20100924,FLO,MIL,2,6,0,0
20100924,NYN,PHI,2,3,1,1
20100924,HOU,PIT,10,7,0,1
20100924,CIN,SDN,3,4,1,0
20100924,ATL,WAS,3,8,1,3
20100925,CHA,ANA,6,2,1,0
20100925,KCA,CLE,1,7,0,0
20100925,MIN,DET,10,11,3,3
20100925,BOS,NYA,7,3,2,2
20100925,TEX,OAK,4,3,2,1
20100925,SEA,TBA,1,9,0,2
20100925,BAL,TOR,4,5,1,4
20100925,LAN,ARI,2,5,0,1
20100925,SLN,CHN,3,7,0,0
20100925,SFN,COL,9,10,4,1
20100925,FLO,MIL,4,0,1,0
20100925,NYN,PHI,5,2,0,1
20100925,HOU,PIT,4,6,0,1
20100925,CIN,SDN,3,4,1,1
20100925,ATL,WAS,5,0,1,0
20100926,CHA,ANA,4,3,0,0
20100926,KCA,CLE,3,5,1,1
20100926,MIN,DET,1,5,1,2
20100926,BOS,NYA,3,4,0,1
20100926,TEX,OAK,16,9,4,2
20100926,SEA,TBA,6,2,1,0
20100926,BAL,TOR,2,5,0,0
20100926,LAN,ARI,4,5,1,2
20100926,SLN,CHN,8,7,1,0
20100926,SFN,COL,4,2,2,1
20100926,FLO,MIL,1,7,0,4
20100926,NYN,PHI,7,3,3,1
20100926,HOU,PIT,3,9,1,0
20100926,CIN,SDN,12,2,3,2
20100926,ATL,WAS,2,4,1,0
20100927,OAK,ANA,5,6,1,0
20100927,BOS,CHA,6,1,0,0
20100927,DET,CLE,3,6,0,3
20100927,MIN,KCA,8,10,1,2
20100927,BAL,TBA,4,0,0,0
20100927,SEA,TEX,7,5,1,2
20100927,NYA,TOR,5,7,2,2
20100927,FLO,ATL,1,2,0,1
20100927,LAN,COL,3,1,0,1
20100927,CHN,SDN,1,0,0,0
20100927,PIT,SLN,4,6,1,1
20100927,PHI,WAS,8,0,1,0
20100928,OAK,ANA,2,4,1,1
20100928,BOS,CHA,4,5,2,1
20100928,MIN,KCA,1,10,0,3
20100928,BAL,TBA,0,5,0,2
20100928,SEA,TEX,3,1,1,0
20100928,NYA,TOR,6,1,0,1
20100928,FLO,ATL,2,3,1,1
20100928,HOU,CIN,2,3,0,1
20100928,LAN,COL,9,7,4,2
20100928,MIL,NYN,3,4,1,1
20100928,CHN,SDN,5,2,2,1
20100928,ARI,SFN,2,4,1,1
20100928,PIT,SLN,7,2,1,1
20100928,PHI,WAS,1,2,1,1
20100929,OAK,ANA,1,2,0,0
20100929,BOS,CHA,2,5,1,1
20100929,DET,CLE,0,4,0,2
20100929,DET,CLE,3,4,1,0
20100929,MIN,KCA,4,2,1,1
20100929,BAL,TBA,2,0,0,0
20100929,SEA,TEX,5,6,1,0
20100929,NYA,TOR,4,8,1,3
20100929,FLO,ATL,1,5,0,1
20100929,HOU,CIN,2,0,0,0
20100929,LAN,COL,7,6,1,1
20100929,MIL,NYN,8,7,0,2
20100929,MIL,NYN,3,1,0,0
20100929,CHN,SDN,0,3,0,0
20100929,ARI,SFN,1,3,1,1
20100929,PIT,SLN,1,4,0,1
20100929,PHI,WAS,7,1,4,0
20100930,BOS,CHA,2,8,1,2
20100930,TBA,KCA,2,3,1,0
20100930,TOR,MIN,13,2,6,0
20100930,OAK,SEA,8,1,2,0
20100930,ANA,TEX,2,3,1,0
20100930,HOU,CIN,1,9,1,3
20100930,PIT,FLO,9,11,2,1
20100930,MIL,NYN,9,2,0,0
20100930,CHN,SDN,1,0,0,0
20100930,ARI,SFN,1,4,0,3
20100930,COL,SLN,1,6,0,0
20101001,DET,BAL,6,10,1,0
20101001,DET,BAL,1,2,1,1
20101001,CLE,CHA,7,3,1,1
20101001,TBA,KCA,0,7,0,0
20101001,TOR,MIN,6,3,1,2
20101001,OAK,SEA,9,0,2,0
20101001,ANA,TEX,5,4,3,2
20101001,PHI,ATL,11,5,1,0
20101001,MIL,CIN,4,3,1,0
20101001,PIT,FLO,5,1,2,0
20101001,CHN,HOU,2,0,0,0
20101001,ARI,LAN,7,5,1,1
20101001,WAS,NYN,1,2,1,2
20101001,SDN,SFN,6,4,3,1
20101001,COL,SLN,0,3,0,0
20101002,DET,BAL,1,2,1,1
20101002,NYA,BOS,6,5,1,0
20101002,NYA,BOS,6,7,0,1
20101002,CLE,CHA,2,6,0,1
20101002,TBA,KCA,4,0,1,0
20101002,TOR,MIN,4,5,1,0
20101002,OAK,SEA,5,3,3,1
20101002,ANA,TEX,2,6,0,1
20101002,PHI,ATL,7,0,0,0
20101002,MIL,CIN,4,7,1,3
20101002,PIT,FLO,0,2,0,0
20101002,CHN,HOU,8,3,1,0
20101002,ARI,LAN,2,3,0,1
20101002,WAS,NYN,2,7,1,3
20101002,SDN,SFN,4,2,0,1
20101002,COL,SLN,0,1,0,0
20101003,DET,BAL,4,2,1,0
20101003,NYA,BOS,4,8,1,3
20101003,CLE,CHA,5,6,2,1
20101003,TBA,KCA,3,2,0,1
20101003,TOR,MIN,2,1,2,0
20101003,OAK,SEA,4,3,2,0
20101003,ANA,TEX,6,2,2,0
20101003,PHI,ATL,7,8,2,1
20101003,MIL,CIN,2,3,0,1
20101003,PIT,FLO,2,5,1,1
20101003,CHN,HOU,0,4,0,1
20101003,ARI,LAN,1,3,0,1
20101003,WAS,NYN,2,1,0,0
20101003,SDN,SFN,0,3,0,1
20101003,COL,SLN,1,6,1,0
